symbol,name,exchange,yahoo_symbol,kite_symbol,upstox_instrument_key,sector,industry,base_price,enabled
SPLIL,SPL INDUSTRIES LIMITED,NSE,SPLIL.NS,NSE:SPLIL,NSE_EQ|INE978G01016,,,100.0,1
SPLPETRO,SUPREME PETROCHEM LIMITED,NSE,SPLPETRO.NS,NSE:SPLPETRO,NSE_EQ|INE663A01033,,,100.0,1
SPMLINFRA,SPML INFRA LIMITED,NSE,SPMLINFRA.NS,NSE:SPMLINFRA,NSE_EQ|INE937A01023,,,100.0,1
SPORTKING,SPORTKING INDIA LIMITED,NSE,SPORTKING.NS,NSE:SPORTKING,NSE_EQ|INE885H01029,,,100.0,1
SRD,SHANKAR LAL RAMPAL LTD,NSE,SRD.NS,NSE:SRD,NSE_EQ|INE01NE01012,,,100.0,1
SREEL,SREELEATHERS LIMITED,NSE,SREEL.NS,NSE:SREEL,NSE_EQ|INE099F01013,,,100.0,1
SRF,SRF LTD,NSE,SRF.NS,NSE:SRF,NSE_EQ|INE647A01010,,,100.0,1
SRGHFL,SRG HOUSING FINANCE L,NSE,SRGHFL.NS,NSE:SRGHFL,NSE_EQ|INE559N01010,,,100.0,1
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,NSE,SRHHYPOLTD.NS,NSE:SRHHYPOLTD,NSE_EQ|INE917H01012,,,100.0,1
SRM,SRM CONTRACTORS LIMITED,NSE,SRM.NS,NSE:SRM,NSE_EQ|INE0R6Z01013,,,100.0,1
SRTL,SHREE RAM TWISTEX LIMITED,NSE,SRTL.NS,NSE:SRTL,NSE_EQ|INE19GK01015,,,100.0,1
SSDL,SARASWATI SAREE DEPOT LTD,NSE,SSDL.NS,NSE:SSDL,NSE_EQ|INE0PQ101010,,,100.0,1
SSWL,STEEL STRIPS WHEELS LTD.,NSE,SSWL.NS,NSE:SSWL,NSE_EQ|INE802C01033,,,100.0,1
STALLION,STALLION IND FLUOROCHEM L,NSE,STALLION.NS,NSE:STALLION,NSE_EQ|INE0RYC01010,,,100.0,1
STANLEY,STANLEY LIFESTYLES LTD,NSE,STANLEY.NS,NSE:STANLEY,NSE_EQ|INE01A001028,,,100.0,1
STAR,STRIDES PHARMA SCI LTD,NSE,STAR.NS,NSE:STAR,NSE_EQ|INE939A01011,,,100.0,1
STARCEMENT,STAR CEMENT LIMITED,NSE,STARCEMENT.NS,NSE:STARCEMENT,NSE_EQ|INE460H01021,,,100.0,1
STARHEALTH,STAR HEALTH & AL INS CO L,NSE,STARHEALTH.NS,NSE:STARHEALTH,NSE_EQ|INE575P01011,,,100.0,1
STARPAPER,STAR PAPER MILLS LTD,NSE,STARPAPER.NS,NSE:STARPAPER,NSE_EQ|INE733A01018,,,100.0,1
STARTECK,STARTECK FINANCE LIMITED,NSE,STARTECK.NS,NSE:STARTECK,NSE_EQ|INE992I01013,,,100.0,1
STCINDIA,THE STATE TRADING CORPN,NSE,STCINDIA.NS,NSE:STCINDIA,NSE_EQ|INE655A01013,,,100.0,1
STEELCAS,STEELCAST LIMITED,NSE,STEELCAS.NS,NSE:STEELCAS,NSE_EQ|INE124E01038,,,100.0,1
STEELCITY,STEEL CITY SECURITIES LTD,NSE,STEELCITY.NS,NSE:STEELCITY,NSE_EQ|INE395H01011,,,100.0,1
STEELXIND,STEEL EXCHANGE INDIA LTD,NSE,STEELXIND.NS,NSE:STEELXIND,NSE_EQ|INE503B01021,,,100.0,1
STEL,STEL HOLDINGS LIMITED,NSE,STEL.NS,NSE:STEL,NSE_EQ|INE577L01016,,,100.0,1
STERTOOLS,STERLING TOOLS LIMITED,NSE,STERTOOLS.NS,NSE:STERTOOLS,NSE_EQ|INE334A01023,,,100.0,1
STLNETWORK,STL NETWORKS LIMITED,NSE,STLNETWORK.NS,NSE:STLNETWORK,NSE_EQ|INE1VXE01018,,,100.0,1
STLTECH,STERLITE TECHNOLOGIES LTD,NSE,STLTECH.NS,NSE:STLTECH,NSE_EQ|INE089C01029,,,100.0,1
STOVEKRAFT,STOVE KRAFT LIMITED,NSE,STOVEKRAFT.NS,NSE:STOVEKRAFT,NSE_EQ|INE00IN01015,,,100.0,1
STUDDS,STUDDS ACCESSORIES LTD,NSE,STUDDS.NS,NSE:STUDDS,NSE_EQ|INE00Q601028,,,100.0,1
STYL,SESHAASAI TECHNOLOGIES L,NSE,STYL.NS,NSE:STYL,NSE_EQ|INE04VU01023,,,100.0,1
STYLAMIND,STYLAM INDUSTRIES LIMITED,NSE,STYLAMIND.NS,NSE:STYLAMIND,NSE_EQ|INE239C01020,,,100.0,1
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,NSE,STYLEBAAZA.NS,NSE:STYLEBAAZA,NSE_EQ|INE01FR01028,,,100.0,1
STYRENIX,STYRENIX PERFORMANCE LTD,NSE,STYRENIX.NS,NSE:STYRENIX,NSE_EQ|INE189B01011,,,100.0,1
SUBEXLTD,SUBEX LTD,NSE,SUBEXLTD.NS,NSE:SUBEXLTD,NSE_EQ|INE754A01055,,,100.0,1
SUBROS,SUBROS LIMITED,NSE,SUBROS.NS,NSE:SUBROS,NSE_EQ|INE287B01021,,,100.0,1
SUDARCOLOR,SUDARSHAN COLORNT IND LTD,NSE,SUDARCOLOR.NS,NSE:SUDARCOLOR,NSE_EQ|INE492A01029,,,100.0,1
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,NSE,SUDARSCHEM.NS,NSE:SUDARSCHEM,NSE_EQ|INE659A01023,,,100.0,1
SUDEEPPHRM,SUDEEP PHARMA LIMITED,NSE,SUDEEPPHRM.NS,NSE:SUDEEPPHRM,NSE_EQ|INE0QPI01025,,,100.0,1
SUKHJITS,SUKHJIT STARCH & CHEM LTD,NSE,SUKHJITS.NS,NSE:SUKHJITS,NSE_EQ|INE450E01029,,,100.0,1
SULA,SULA VINEYARDS LIMITED,NSE,SULA.NS,NSE:SULA,NSE_EQ|INE142Q01026,,,100.0,1
SUMEETINDS,SUMEET IND LIMITED,NSE,SUMEETINDS.NS,NSE:SUMEETINDS,NSE_EQ|INE235C01036,,,100.0,1
SUMICHEM,SUMITOMO CHEM INDIA LTD,NSE,SUMICHEM.NS,NSE:SUMICHEM,NSE_EQ|INE258G01013,,,100.0,1
SUMIT,SUMIT WOODS LIMITED,NSE,SUMIT.NS,NSE:SUMIT,NSE_EQ|INE748Z01013,,,100.0,1
SUMMITSEC,SUMMIT SECURITIES LTD,NSE,SUMMITSEC.NS,NSE:SUMMITSEC,NSE_EQ|INE519C01017,,,100.0,1
SUNCLAY,SUNDARAM CLAYTON LIMITED,NSE,SUNCLAY.NS,NSE:SUNCLAY,NSE_EQ|INE0Q3R01026,,,100.0,1
SUNDARAM,SUNDARAM MULTI PAP LTD,NSE,SUNDARAM.NS,NSE:SUNDARAM,NSE_EQ|INE108E01023,,,100.0,1
SUNDARMFIN,SUNDARAM FINANCE LTD,NSE,SUNDARMFIN.NS,NSE:SUNDARMFIN,NSE_EQ|INE660A01013,,,100.0,1
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,NSE,SUNDRMBRAK.NS,NSE:SUNDRMBRAK,NSE_EQ|INE073D01013,,,100.0,1
SUNDRMFAST,SUNDRAM FASTENERS LTD,NSE,SUNDRMFAST.NS,NSE:SUNDRMFAST,NSE_EQ|INE387A01021,,,100.0,1
SUNDROP,SUNDROP BRANDS LIMITED,NSE,SUNDROP.NS,NSE:SUNDROP,NSE_EQ|INE209A01019,,,100.0,1
SUNFLAG,SUNFLAG IRON AND STEEL CO,NSE,SUNFLAG.NS,NSE:SUNFLAG,NSE_EQ|INE947A01014,,,100.0,1
SUNPHARMA,SUN PHARMACEUTICAL IND L,NSE,SUNPHARMA.NS,NSE:SUNPHARMA,NSE_EQ|INE044A01036,,,100.0,1
SUNTECK,SUNTECK REALTY LIMITED,NSE,SUNTECK.NS,NSE:SUNTECK,NSE_EQ|INE805D01034,,,100.0,1
SUNTV,SUN TV NETWORK LIMITED,NSE,SUNTV.NS,NSE:SUNTV,NSE_EQ|INE424H01027,,,100.0,1
SUPERHOUSE,SUPERHOUSE LIMITED,NSE,SUPERHOUSE.NS,NSE:SUPERHOUSE,NSE_EQ|INE712B01010,,,100.0,1
SUPERSPIN,SUPER SPINNING MILLS LTD,NSE,SUPERSPIN.NS,NSE:SUPERSPIN,NSE_EQ|INE662A01027,,,100.0,1
SUPRAJIT,SUPRAJIT ENGINEERING LTD,NSE,SUPRAJIT.NS,NSE:SUPRAJIT,NSE_EQ|INE399C01030,,,100.0,1
SUPREME,SUPREME HOLDIN N HOSP I L,NSE,SUPREME.NS,NSE:SUPREME,NSE_EQ|INE822E01011,,,100.0,1
SUPREMEIND,SUPREME INDUSTRIES LTD,NSE,SUPREMEIND.NS,NSE:SUPREMEIND,NSE_EQ|INE195A01028,,,100.0,1
SUPREMEINF,SUPREME INFRA. LTD.,NSE,SUPREMEINF.NS,NSE:SUPREMEINF,NSE_EQ|INE550H01011,,,100.0,1
SUPRIYA,SUPRIYA LIFESCIENCE LTD,NSE,SUPRIYA.NS,NSE:SUPRIYA,NSE_EQ|INE07RO01027,,,100.0,1
SURAJEST,SURAJ ESTATE DEVELOPERS L,NSE,SURAJEST.NS,NSE:SURAJEST,NSE_EQ|INE843S01025,,,100.0,1
SURAJLTD,SURAJ LIMITED,NSE,SURAJLTD.NS,NSE:SURAJLTD,NSE_EQ|INE713C01016,,,100.0,1
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,NSE,SURAKSHA.NS,NSE:SURAKSHA,NSE_EQ|INE877V01027,,,100.0,1
SURANASOL,SURANA SOLAR LIMITED,NSE,SURANASOL.NS,NSE:SURANASOL,NSE_EQ|INE272L01022,,,100.0,1
SURANAT&P,SURANA TELECOM AND POW LT,NSE,SURANAT&P.NS,NSE:SURANAT&P,NSE_EQ|INE130B01031,,,100.0,1
SURYALA,SURYALATA SPINNING MILL L,NSE,SURYALA.NS,NSE:SURYALA,NSE_EQ|INE132C01027,,,100.0,1
SURYALAXMI,SURYALAKSHMI COT MIL LTD,NSE,SURYALAXMI.NS,NSE:SURYALAXMI,NSE_EQ|INE713B01026,,,100.0,1
SURYAROSNI,SURYA ROSHNI LTD,NSE,SURYAROSNI.NS,NSE:SURYAROSNI,NSE_EQ|INE335A01020,,,100.0,1
SURYODAY,SURYODAY SMALL FIN BK LTD,NSE,SURYODAY.NS,NSE:SURYODAY,NSE_EQ|INE428Q01011,,,100.0,1
SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,NSE,SUTLEJTEX.NS,NSE:SUTLEJTEX,NSE_EQ|INE645H01027,,,100.0,1
SUVEN,SUVEN LIFE SCIENCES LTD,NSE,SUVEN.NS,NSE:SUVEN,NSE_EQ|INE495B01038,,,100.0,1
SUVIDHAA,SUVIDHAA INFOSERVE LTD,NSE,SUVIDHAA.NS,NSE:SUVIDHAA,NSE_EQ|INE018401013,,,100.0,1
SUYOG,SUYOG TELEMATICS LIMITED,NSE,SUYOG.NS,NSE:SUYOG,NSE_EQ|INE442P01014,,,100.0,1
SUZLON,SUZLON ENERGY LIMITED,NSE,SUZLON.NS,NSE:SUZLON,NSE_EQ|INE040H01021,,,100.0,1
SVLL,SHREE VASU LOGISTICS LTD,NSE,SVLL.NS,NSE:SVLL,NSE_EQ|INE00CE01017,,,100.0,1
SVPGLOB,SVP GLOBAL TEXTILES LTD,NSE,SVPGLOB.NS,NSE:SVPGLOB,NSE_EQ|INE308E01029,,,100.0,1
SWANCORP,SWAN CORP LIMITED,NSE,SWANCORP.NS,NSE:SWANCORP,NSE_EQ|INE665A01038,,,100.0,1
SWANDEF,SWAN DEFENCE N HEVY IND L,NSE,SWANDEF.NS,NSE:SWANDEF,NSE_EQ|INE542F01020,,,100.0,1
SWARAJENG,SWARAJ ENGINES LTD,NSE,SWARAJENG.NS,NSE:SWARAJENG,NSE_EQ|INE277A01016,,,100.0,1
SWELECTES,SWELECT ENERGY SYS LTD,NSE,SWELECTES.NS,NSE:SWELECTES,NSE_EQ|INE409B01013,,,100.0,1
SWIGGY,SWIGGY LIMITED,NSE,SWIGGY.NS,NSE:SWIGGY,NSE_EQ|INE00H001014,,,100.0,1
SWSOLAR,STRLNG & WIL REN ENE LTD,NSE,SWSOLAR.NS,NSE:SWSOLAR,NSE_EQ|INE00M201021,,,100.0,1
SYMPHONY,SYMPHONY LIMITED,NSE,SYMPHONY.NS,NSE:SYMPHONY,NSE_EQ|INE225D01027,,,100.0,1
SYNCOMF,SYNCOM FORMU (I) LTD,NSE,SYNCOMF.NS,NSE:SYNCOMF,NSE_EQ|INE312C01025,,,100.0,1
SYNGENE,SYNGENE INTERNATIONAL LTD,NSE,SYNGENE.NS,NSE:SYNGENE,NSE_EQ|INE398R01022,,,100.0,1
SYRMA,SYRMA SGS TECHNOLOGY LTD,NSE,SYRMA.NS,NSE:SYRMA,NSE_EQ|INE0DYJ01015,,,100.0,1
SYSTMTXC,SYSTEMATIX CORP SERVICE L,NSE,SYSTMTXC.NS,NSE:SYSTMTXC,NSE_EQ|INE356B01024,,,100.0,1
TAALTECH,TAAL TECH LTD.,NSE,TAALTECH.NS,NSE:TAALTECH,NSE_EQ|INE524T01011,,,100.0,1
TAINWALCHM,TAINWALA CHEMICAL AND PLA,NSE,TAINWALCHM.NS,NSE:TAINWALCHM,NSE_EQ|INE123C01018,,,100.0,1
TAJGVK,TAJ GVK HOTELS & RESORTS,NSE,TAJGVK.NS,NSE:TAJGVK,NSE_EQ|INE586B01026,,,100.0,1
TAKE,TAKE SOLUTIONS LTD,NSE,TAKE.NS,NSE:TAKE,NSE_EQ|INE142I01023,,,100.0,1
TALBROAUTO,TALBROS AUTO. COMP. LTD,NSE,TALBROAUTO.NS,NSE:TALBROAUTO,NSE_EQ|INE187D01029,,,100.0,1
TAMBOLIIN,TAMBOLI INDUSTRIES LTD.,NSE,TAMBOLIIN.NS,NSE:TAMBOLIIN,NSE_EQ|INE864J01012,,,100.0,1
TANLA,TANLA PLATFORMS LIMITED,NSE,TANLA.NS,NSE:TANLA,NSE_EQ|INE483C01032,,,100.0,1
TARACHAND,TARA CHAND INFRA SOLN LTD,NSE,TARACHAND.NS,NSE:TARACHAND,NSE_EQ|INE555Z01020,,,100.0,1
TARAPUR,TARAPUR TRANSFORMERS LTD,NSE,TARAPUR.NS,NSE:TARAPUR,NSE_EQ|INE747K01017,,,100.0,1
TARC,TARC LIMITED,NSE,TARC.NS,NSE:TARC,NSE_EQ|INE0EK901012,,,100.0,1
TARIL,TRANS & RECTI. LTD,NSE,TARIL.NS,NSE:TARIL,NSE_EQ|INE763I01026,,,100.0,1
TARMAT,TARMAT LIMITED,NSE,TARMAT.NS,NSE:TARMAT,NSE_EQ|INE924H01018,,,100.0,1
TARSONS,TARSONS PRODUCTS LIMITED,NSE,TARSONS.NS,NSE:TARSONS,NSE_EQ|INE144Z01023,,,100.0,1
TASTYBITE,TASTY BITE EATABLES LTD,NSE,TASTYBITE.NS,NSE:TASTYBITE,NSE_EQ|INE488B01017,,,100.0,1
TATACAP,TATA CAPITAL LIMITED,NSE,TATACAP.NS,NSE:TATACAP,NSE_EQ|INE976I01016,,,100.0,1
TATACHEM,TATA CHEMICALS LTD,NSE,TATACHEM.NS,NSE:TATACHEM,NSE_EQ|INE092A01019,,,100.0,1
TATACOMM,TATA COMMUNICATIONS LTD,NSE,TATACOMM.NS,NSE:TATACOMM,NSE_EQ|INE151A01013,,,100.0,1
TATACONSUM,TATA CONSUMER PRODUCT LTD,NSE,TATACONSUM.NS,NSE:TATACONSUM,NSE_EQ|INE192A01025,,,100.0,1
TATAELXSI,TATA ELXSI LIMITED,NSE,TATAELXSI.NS,NSE:TATAELXSI,NSE_EQ|INE670A01012,,,100.0,1
TATAGOLD,TATAAML-TATAGOLD,NSE,TATAGOLD.NS,NSE:TATAGOLD,NSE_EQ|INF277KA1976,,,100.0,1
TATAINVEST,TATA INVESTMENT CORP LTD,NSE,TATAINVEST.NS,NSE:TATAINVEST,NSE_EQ|INE672A01026,,,100.0,1
TATAPOWER,TATA POWER CO LTD,NSE,TATAPOWER.NS,NSE:TATAPOWER,NSE_EQ|INE245A01021,,,100.0,1
TATASTEEL,TATA STEEL LIMITED,NSE,TATASTEEL.NS,NSE:TATASTEEL,NSE_EQ|INE081A01020,,,100.0,1
TATATECH,TATA TECHNOLOGIES LIMITED,NSE,TATATECH.NS,NSE:TATATECH,NSE_EQ|INE142M01025,,,100.0,1
TATSILV,TATAAML-TATSILV,NSE,TATSILV.NS,NSE:TATSILV,NSE_EQ|INF277KA1984,,,100.0,1
TATVA,TATVA CHIN PHARM CHEM LTD,NSE,TATVA.NS,NSE:TATVA,NSE_EQ|INE0GK401011,,,100.0,1
TBOTEK,TBO TEK LIMITED,NSE,TBOTEK.NS,NSE:TBOTEK,NSE_EQ|INE673O01025,,,100.0,1
TBZ,TRIB BHIMJI ZAVERI LTD,NSE,TBZ.NS,NSE:TBZ,NSE_EQ|INE760L01018,,,100.0,1
TCC,TCC CONCEPT LIMITED,NSE,TCC.NS,NSE:TCC,NSE_EQ|INE887D01016,,,100.0,1
TCI,TRANSPORT CORPN OF INDIA,NSE,TCI.NS,NSE:TCI,NSE_EQ|INE688A01022,,,100.0,1
TCIEXP,TCI EXPRESS LIMITED,NSE,TCIEXP.NS,NSE:TCIEXP,NSE_EQ|INE586V01016,,,100.0,1
TCIFINANCE,TCI FINANCE LTD,NSE,TCIFINANCE.NS,NSE:TCIFINANCE,NSE_EQ|INE911B01018,,,100.0,1
TCPLPACK,TCPL PACKAGING LIMITED,NSE,TCPLPACK.NS,NSE:TCPLPACK,NSE_EQ|INE822C01015,,,100.0,1
TCS,TATA CONSULTANCY SERV LT,NSE,TCS.NS,NSE:TCS,NSE_EQ|INE467B01029,,,100.0,1
TDPOWERSYS,TD POWER SYSTEMS LTD.,NSE,TDPOWERSYS.NS,NSE:TDPOWERSYS,NSE_EQ|INE419M01027,,,100.0,1
TEAMGTY,TEAM INDIA GUARANTY LTD,NSE,TEAMGTY.NS,NSE:TEAMGTY,NSE_EQ|INE289C01025,,,100.0,1
TEAMLEASE,TEAMLEASE SERVICES LTD.,NSE,TEAMLEASE.NS,NSE:TEAMLEASE,NSE_EQ|INE985S01024,,,100.0,1
TECH,BIRLASLAMC - TECH,NSE,TECH.NS,NSE:TECH,NSE_EQ|INF209KB11D8,,,100.0,1
TECHM,TECH MAHINDRA LIMITED,NSE,TECHM.NS,NSE:TECHM,NSE_EQ|INE669C01036,,,100.0,1
TECHNOE,TECHNO ELEC & ENG CO. LTD,NSE,TECHNOE.NS,NSE:TECHNOE,NSE_EQ|INE285K01026,,,100.0,1
TECHNVISN,TECHNVISION VENTURES LTD.,NSE,TECHNVISN.NS,NSE:TECHNVISN,NSE_EQ|INE314H01012,,,100.0,1
TECILCHEM,TECIL CHEMICALS,NSE,TECILCHEM.NS,NSE:TECILCHEM,NSE_EQ|INE014B01011,,,100.0,1
TEGA,TEGA INDUSTRIES LIMITED,NSE,TEGA.NS,NSE:TEGA,NSE_EQ|INE011K01018,,,100.0,1
TEJASNET,TEJAS NETWORKS LIMITED,NSE,TEJASNET.NS,NSE:TEJASNET,NSE_EQ|INE010J01012,,,100.0,1
TEMBO,TEMBO GLOBAL IND LTD,NSE,TEMBO.NS,NSE:TEMBO,NSE_EQ|INE869Y01010,,,100.0,1
TENNIND,TENNECO CLEAN AIR INDIA L,NSE,TENNIND.NS,NSE:TENNIND,NSE_EQ|INE19RI01016,,,100.0,1
TERASOFT,TERA SOFTWARE LIMITED,NSE,TERASOFT.NS,NSE:TERASOFT,NSE_EQ|INE482B01010,,,100.0,1
TEXINFRA,TEXMACO INFRA & HOLDG LTD,NSE,TEXINFRA.NS,NSE:TEXINFRA,NSE_EQ|INE435C01024,,,100.0,1
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,NSE,TEXMOPIPES.NS,NSE:TEXMOPIPES,NSE_EQ|INE141K01013,,,100.0,1
TEXRAIL,TEXMACO RAIL & ENG. LTD.,NSE,TEXRAIL.NS,NSE:TEXRAIL,NSE_EQ|INE621L01012,,,100.0,1
TFCILTD,TOURISM FINANCE CORP. OF,NSE,TFCILTD.NS,NSE:TFCILTD,NSE_EQ|INE305A01023,,,100.0,1
TFL,TRANSWARRANTY FIN. LTD.,NSE,TFL.NS,NSE:TFL,NSE_EQ|INE804H01012,,,100.0,1
TGBHOTELS,TGB BANQUETS&HOTELS LTD,NSE,TGBHOTELS.NS,NSE:TGBHOTELS,NSE_EQ|INE797H01018,,,100.0,1
THACKER,THACKER & CO. LTD.,NSE,THACKER.NS,NSE:THACKER,NSE_EQ|INE077P01034,,,100.0,1
THAKDEV,THAKKERS DEVELOPERS LTD.,NSE,THAKDEV.NS,NSE:THAKDEV,NSE_EQ|INE403F01017,,,100.0,1
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,NSE,THANGAMAYL.NS,NSE:THANGAMAYL,NSE_EQ|INE085J01014,,,100.0,1
THEINVEST,THE INVEST TRUST OF IND L,NSE,THEINVEST.NS,NSE:THEINVEST,NSE_EQ|INE924D01017,,,100.0,1
THEJO,THEJO ENGINEERING LIMITED,NSE,THEJO.NS,NSE:THEJO,NSE_EQ|INE121N01019,,,100.0,1
THELEELA,LEELA PALACES HOTEL LTD,NSE,THELEELA.NS,NSE:THELEELA,NSE_EQ|INE0AQ201015,,,100.0,1
THEMISMED,THEMIS MEDICARE LTD.,NSE,THEMISMED.NS,NSE:THEMISMED,NSE_EQ|INE083B01024,,,100.0,1
THERMAX,THERMAX LTD,NSE,THERMAX.NS,NSE:THERMAX,NSE_EQ|INE152A01029,,,100.0,1
THOMASCOOK,THOMAS COOK (INDIA) LTD,NSE,THOMASCOOK.NS,NSE:THOMASCOOK,NSE_EQ|INE332A01027,,,100.0,1
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,NSE,THOMASCOTT.NS,NSE:THOMASCOTT,NSE_EQ|INE480M01011,,,100.0,1
THYROCARE,THYROCARE TECH LTD,NSE,THYROCARE.NS,NSE:THYROCARE,NSE_EQ|INE594H01019,,,100.0,1
TI,TILAKNAGAR INDUSTRIES LTD,NSE,TI.NS,NSE:TI,NSE_EQ|INE133E01013,,,100.0,1
TICL,TWAMEV CONS AND INFRA LTD,NSE,TICL.NS,NSE:TICL,NSE_EQ|INE388G01026,,,100.0,1
TIGERLOGS,TIGER LOGISTICS (INDIA) L,NSE,TIGERLOGS.NS,NSE:TIGERLOGS,NSE_EQ|INE906O01029,,,100.0,1
TIIL,TECHNOCRAFT IND LTD,NSE,TIIL.NS,NSE:TIIL,NSE_EQ|INE545H01011,,,100.0,1
TIINDIA,TUBE INVEST OF INDIA LTD,NSE,TIINDIA.NS,NSE:TIINDIA,NSE_EQ|INE974X01010,,,100.0,1
TIJARIA,TIJARIA POLYPIPES LTD,NSE,TIJARIA.NS,NSE:TIJARIA,NSE_EQ|INE440L01017,,,100.0,1
TIL,TIL LTD,NSE,TIL.NS,NSE:TIL,NSE_EQ|INE806C01018,,,100.0,1
TIMETECHNO,TIME TECHNOPLAST LTD.,NSE,TIMETECHNO.NS,NSE:TIMETECHNO,NSE_EQ|INE508G01029,,,100.0,1
TIMEX,TIMEX GROUP INDIA LTD.,NSE,TIMEX.NS,NSE:TIMEX,NSE_EQ|INE064A01026,,,100.0,1
TIMKEN,TIMKEN INDIA LTD.,NSE,TIMKEN.NS,NSE:TIMKEN,NSE_EQ|INE325A01013,,,100.0,1
TINNARUBR,TINNA RUBBER AND INFR LTD,NSE,TINNARUBR.NS,NSE:TINNARUBR,NSE_EQ|INE015C01016,,,100.0,1
TIPSFILMS,TIPS FILMS LIMITED,NSE,TIPSFILMS.NS,NSE:TIPSFILMS,NSE_EQ|INE0LQS01015,,,100.0,1
TIPSMUSIC,TIPS MUSIC LIMITED,NSE,TIPSMUSIC.NS,NSE:TIPSMUSIC,NSE_EQ|INE716B01029,,,100.0,1
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,NSE,TIRUMALCHM.NS,NSE:TIRUMALCHM,NSE_EQ|INE338A01024,,,100.0,1
TIRUPATIFL,TIRUPATI FORGE LIMITED,NSE,TIRUPATIFL.NS,NSE:TIRUPATIFL,NSE_EQ|INE319Y01024,,,100.0,1
TITAGARH,TITAGARH RAIL SYSTEMS LTD,NSE,TITAGARH.NS,NSE:TITAGARH,NSE_EQ|INE615H01020,,,100.0,1
TITAN,TITAN COMPANY LIMITED,NSE,TITAN.NS,NSE:TITAN,NSE_EQ|INE280A01028,,,100.0,1
TMB,TAMILNAD MERCA BANK LTD,NSE,TMB.NS,NSE:TMB,NSE_EQ|INE668A01016,,,100.0,1
TMCV,TATA MOTORS LIMITED,NSE,TMCV.NS,NSE:TMCV,NSE_EQ|INE1TAE01010,,,100.0,1
TMPV,TATA MOTORS PASS VEH LTD,NSE,TMPV.NS,NSE:TMPV,NSE_EQ|INE155A01022,,,100.0,1
TNIDETF,TATAAML - TNIDETF,NSE,TNIDETF.NS,NSE:TNIDETF,NSE_EQ|INF277KA1364,,,100.0,1
TNPETRO,TAMILNADU PETROPRODUCTS L,NSE,TNPETRO.NS,NSE:TNPETRO,NSE_EQ|INE148A01019,,,100.0,1
TNPL,TAMILNADU NEWSPRT & PAPER,NSE,TNPL.NS,NSE:TNPL,NSE_EQ|INE107A01015,,,100.0,1
TNTELE,TAMILNADU TELECOMMUNICATI,NSE,TNTELE.NS,NSE:TNTELE,NSE_EQ|INE141D01018,,,100.0,1
TOKYOPLAST,TOKYO PLAST  INTL LTD.,NSE,TOKYOPLAST.NS,NSE:TOKYOPLAST,NSE_EQ|INE932C01012,,,100.0,1
TOLINS,TOLINS TYRES LIMITED,NSE,TOLINS.NS,NSE:TOLINS,NSE_EQ|INE0RWQ01014,,,100.0,1
TOP100CASE,ZERODHAAMC - TOP100CASE,NSE,TOP100CASE.NS,NSE:TOP100CASE,NSE_EQ|INF0R8F01067,,,100.0,1
TOP10ADD,DSPAMC - TOP10ADD,NSE,TOP10ADD.NS,NSE:TOP10ADD,NSE_EQ|INF740KA1UR9,,,100.0,1
TOP15IETF,ICICIPRAMC - TOP15IETF,NSE,TOP15IETF.NS,NSE:TOP15IETF,NSE_EQ|INF109K1A344,,,100.0,1
TOP20,MIRAEAMC - TOP20,NSE,TOP20.NS,NSE:TOP20,NSE_EQ|INF769K01PZ5,,,100.0,1
TORNTPHARM,TORRENT PHARMACEUTICALS L,NSE,TORNTPHARM.NS,NSE:TORNTPHARM,NSE_EQ|INE685A01028,,,100.0,1
TORNTPOWER,TORRENT POWER LTD,NSE,TORNTPOWER.NS,NSE:TORNTPOWER,NSE_EQ|INE813H01021,,,100.0,1
TOTAL,TOTAL TRANSPORT SYS LTD,NSE,TOTAL.NS,NSE:TOTAL,NSE_EQ|INE336X01012,,,100.0,1
TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,NSE,TOUCHWOOD.NS,NSE:TOUCHWOOD,NSE_EQ|INE486Y01013,,,100.0,1
TPHQ,TEAMO PRODUCTIONS HQ LTD,NSE,TPHQ.NS,NSE:TPHQ,NSE_EQ|INE065J01024,,,100.0,1
TPLPLASTEH,TPL PLASTECH LIMITED,NSE,TPLPLASTEH.NS,NSE:TPLPLASTEH,NSE_EQ|INE413G01022,,,100.0,1
TRACXN,TRACXN TECHNOLOGIES LTD,NSE,TRACXN.NS,NSE:TRACXN,NSE_EQ|INE0HMF01019,,,100.0,1
TRANSPEK,TRANSPEK INDUSTRY LTD,NSE,TRANSPEK.NS,NSE:TRANSPEK,NSE_EQ|INE687A01016,,,100.0,1
TRANSRAILL,TRANSRAIL LIGHTING LTD,NSE,TRANSRAILL.NS,NSE:TRANSRAILL,NSE_EQ|INE454P01035,,,100.0,1
